0_0_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
19_19_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
20_20_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
21_21_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
22_22_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
23_23_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
24_24_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
25_25_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
26_26_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
27_27_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
28_28_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
29_29_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
30_30_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
31_31_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
32_32_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
33_33_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
34_34_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
35_35_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
36_36_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
37_37_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
38_38_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
39_39_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
40_40_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
41_41_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
42_42_225_36_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
43_43_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
44_44_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
45_45_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
46_46_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
47_47_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
48_48_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
49_49_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
50_50_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
51_51_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
52_52_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
53_53_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
54_54_226_48_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
55_55_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
56_56_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
57_57_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
58_58_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
59_59_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
60_60_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
61_61_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
62_62_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
63_63_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
64_64_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
65_65_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
66_66_227_60_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
67_67_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
68_68_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
69_69_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
70_70_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
71_71_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
72_72_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
73_73_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
74_74_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
75_75_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
76_76_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
77_77_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
78_78_228_72_0_28_47_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
79_79_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
80_80_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
81_81_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
82_82_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
83_83_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
84_84_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
85_85_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
86_86_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
87_87_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
88_88_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
89_89_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
90_90_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
91_91_229_84_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
92_92_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
93_93_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
94_94_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
95_95_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
96_96_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
97_97_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
98_98_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
99_99_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
100_100_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
101_101_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
102_102_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
103_103_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
104_104_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
105_105_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
106_106_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
107_107_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
108_108_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
109_109_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
110_110_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
111_111_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
112_112_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
113_113_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
114_114_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
115_115_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
116_116_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
117_117_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
118_118_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
119_119_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
120_120_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
121_121_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
122_122_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
123_123_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
124_124_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
125_125_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
126_126_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
127_127_230_96_0_28_32_64_0_0_0_0_0_24_0_[0, 0, 4, 64]_[0, 64, 50, 0]
