0_0_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
42_42_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
43_43_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
44_44_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
45_45_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
46_46_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
47_47_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
48_48_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
49_49_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
50_50_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
51_51_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
52_52_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
53_53_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
54_54_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
55_55_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
56_56_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
57_57_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
58_58_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
59_59_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
60_60_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
61_61_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
62_62_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
63_63_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
64_64_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
65_65_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
66_66_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
67_67_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
68_68_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
69_69_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
70_70_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
71_71_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
72_72_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
73_73_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
74_74_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
75_75_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
76_76_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
77_77_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
78_78_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
79_79_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
80_80_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
81_81_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
82_82_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
83_83_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
84_84_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
85_85_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
86_86_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
87_87_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
88_88_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
89_89_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
90_90_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
91_91_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
92_92_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
93_93_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
94_94_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
95_95_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
96_96_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
97_97_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
98_98_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
99_99_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
100_100_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
101_101_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
102_102_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
103_103_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
104_104_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
105_105_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
106_106_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
107_107_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
108_108_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
109_109_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
110_110_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
111_111_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
112_112_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
113_113_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
114_114_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
115_115_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
116_116_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
117_117_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
118_118_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
119_119_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
120_120_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
121_121_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
122_122_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
123_123_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
124_124_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
125_125_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
126_126_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
127_127_220_60_0_23_32_64_0_0_0_0_0_24_0_[0, 0, 1, 64]_[0, 64, 50, 0]
